dvit,genoPC1,genoPC2,genoPC3,genoPC4,species,country_sean,east_west,cultivar,vinif_type,dvit,length,x1_mean,y1_mean,x2_mean,y2_mean,x3_mean,y3_mean,x4_mean,y4_mean,x5_mean,y5_mean,x6_mean,y6_mean,x7_mean,y7_mean,x8_mean,y8_mean,x9_mean,y9_mean,x10_mean,y10_mean,oPC1_mean,oPC2_mean,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd,x1_sd,y1_sd,x2_sd,y2_sd,x3_sd,y3_sd,x4_sd,y4_sd,x5_sd,y5_sd,x6_sd,y6_sd,x7_sd,y7_sd,x8_sd,y8_sd,x9_sd,y9_sd,x10_sd,y10_sd,oPC1_sd,oPC2_sd
DVIT_1085,0.0052,0.0352,-0.013,-0.028,vinifera,Italy,west,Catarratto,wine,DVIT 1085,8,42.12946375,-228.5141813,-68.47098875,639.0687063,-255.1043913,97.3201325,203.5164975,167.2648525,-563.9593138,180.6429888,449.2489813,367.8344938,-363.6587463,-327.326965,448.2208013,-200.1890063,-472.6274575,-432.2403475,580.7051625,-263.8606713,-37.72520062,-20.9724874,23.02548271,40.2839907,58.40831162,78.32553513,66.32692458,45.54629594,42.92886886,75.80795653,47.84538161,34.33022882,60.45273472,71.81648054,40.82103807,30.62699471,29.9062157,46.30527951,46.26621838,37.68494116,52.39682926,44.24590047,11.35122261,7.546897153,2.878185338,5.035498838,7.301038952,9.790691891,8.290865573,5.693286993,5.366108608,9.475994566,5.980672701,4.291278603,7.55659184,8.977060068,5.102629758,3.828374339,3.738276962,5.788159939,5.783277297,4.710617645,6.549603657,5.530737559,1.418902826,0.943362144
DVIT_686,-0.1083,-0.0377,0.0421,-0.01,vinifera,France,west,Charbono,wine,DVIT 686,8,42.67928125,-218.9140713,-89.2777825,664.440605,-255.750895,70.71449125,217.9783913,144.7196625,-646.2758225,149.9013825,549.2762575,328.5227963,-336.1297138,-304.1329788,406.8443463,-168.8370788,-453.9525863,-417.103825,564.6085263,-249.3109813,27.01560005,54.80549584,13.93511303,36.47774335,45.67362729,25.94698066,23.19740724,28.40477091,24.36559479,38.65856652,38.41166976,34.41954314,28.12929738,62.76118292,30.83100972,30.14700583,27.42728407,24.05224418,29.39451452,28.96662883,35.73989629,42.33889636,17.66959872,28.04547594,1.741889129,4.559717919,5.709203411,3.243372583,2.899675905,3.550596364,3.045699348,4.832320815,4.80145872,4.302442893,3.516162173,7.845147865,3.853876215,3.768375729,3.428410509,3.006530522,3.674314315,3.620828604,4.467487037,5.292362045,2.20869984,3.505684493
DVIT_2113,-0.083,-0.0246,0.0548,-0.0443,vinifera,France,west,Bequignol,wine,DVIT 2113,8,31.333621,-215.3034716,-72.31623963,577.9261259,-272.24037,93.31461963,199.5691144,128.4762366,-613.8511889,182.8062861,511.2808974,354.2331253,-377.7145334,-306.0247583,474.9812411,-171.3176648,-474.126033,-415.5707515,593.0834873,-228.5397438,-36.38795663,-37.63399552,23.73095181,60.10735458,38.27732035,61.11598681,65.90715627,46.86773848,34.59659328,44.39749782,46.10344653,54.96959483,32.75807451,42.69534717,31.35162961,34.65795757,38.96475287,23.20258396,29.51414217,49.4183987,59.56155115,29.3052596,73.98513013,49.43870165,2.966368976,7.513419323,4.784665043,7.639498351,8.238394533,5.858467311,4.32457416,5.549687228,5.762930817,6.871199354,4.094759313,5.336918396,3.918953701,4.332244697,4.870594108,2.900322995,3.689267771,6.177299837,7.445193894,3.66315745,9.248141267,6.179837706
DVIT_683,-0.0105,0.0366,0.0024,-0.118,vinifera,Portugal,west,Castelao,wine,DVIT 683,8,22.5445835,-230.0063271,-59.29344138,637.7205805,-246.5949323,63.48665363,213.8176496,165.1325631,-587.0610253,185.770093,475.7072286,380.703927,-360.579207,-314.2811934,433.1232388,-184.3455421,-463.3820179,-440.8872985,571.7179229,-263.2934563,-7.86007455,-7.240195585,17.09783235,24.0621709,63.80058412,31.414108,85.77716028,67.60362546,45.72892084,75.97771497,24.16212856,39.64752376,33.73028226,50.32453842,59.91704667,27.31516668,46.72378701,26.54422292,51.83305958,47.08163845,32.13098512,52.31253445,27.77427892,25.99931188,2.137229044,3.007771362,7.975073015,3.9267635,10.72214503,8.450453183,5.716115106,9.497214371,3.02026607,4.955940469,4.216285282,6.290567303,7.489630834,3.414395836,5.840473376,3.318027865,6.479132447,5.885204807,4.016373141,6.539066807,3.471784865,3.249913985
DVIT_655,0.0081,0.0222,-0.0171,-0.0492,vinifera,Italy,west,Bermestia Violacea,wine,DVIT 655,8,37.98596625,-198.3865888,-102.20952,652.9997738,-300.2047025,130.8039325,249.3771138,183.2438575,-604.7585088,163.5468238,513.2867888,319.0003375,-344.9601388,-339.0360275,431.1015988,-205.2171238,-412.5352625,-438.3071488,532.9166675,-268.6478313,-71.65083534,101.9000234,15.50127215,41.28628425,75.83907806,38.29428011,53.06441797,51.53309601,27.15030031,44.10648934,38.68459414,43.65564705,37.39423207,50.53301708,27.91582855,25.13372602,23.47635644,37.6331077,36.56863365,35.12034449,35.43953714,47.13041516,43.44638,1.571171968,1.937659018,5.160785532,9.479884757,4.786785014,6.633052246,6.441637002,3.393787539,5.513311167,4.835574268,5.456955882,4.674279009,6.316627135,3.489478569,3.141715752,2.934544555,4.704138463,4.571079207,4.390043061,4.429942143,5.891301895,5.4307975,0.196396496
DVIT_650,-0.0685,9.00E-04,0.0616,-0.0869,vinifera,Portugal,west,Bastardo,wine,DVIT 650,4,41.62079,-194.9714025,-91.6616175,624.5482375,-304.94833,112.085795,229.2386175,173.2741625,-601.66313,156.14968,492.6375675,381.104335,-309.7653425,-290.879625,426.628095,-217.28818,-466.37049,-435.64093,584.2838875,-308.3820975,-33.79814149,56.52517706,24.66370308,22.93559964,12.47231826,23.78292877,42.40743173,32.4921587,31.39755466,34.0241155,11.30596085,18.85186309,23.20557752,49.35407476,22.71164656,15.45537871,43.3371582,6.383325738,25.95200083,43.42849439,30.36352778,43.12648433,0,0,3.082962885,2.866949955,1.559039782,2.972866097,5.300928966,4.061519838,3.924694332,4.253014437,1.413245106,2.356482887,2.900697191,6.169259345,2.838955821,1.931922339,5.417144775,0.797915717,3.244000104,5.428561799,3.795440973,5.390810541,0,0
DVIT_2330,-0.0917,0.0211,0.0481,0.0287,vinifera,Germany,west,Osteiner,wine,DVIT 2330,8,26.48650625,-192.4232725,-90.18953375,638.2017825,-208.3076538,39.62411625,183.3551538,122.1289138,-584.130965,203.9157575,499.3434488,379.57479,-388.9213713,-318.227285,453.7185175,-166.8878625,-470.2509938,-438.9630775,578.8968938,-266.9438588,38.91188161,-24.16639568,23.54710927,28.88470885,36.0758879,53.95617623,17.29552528,19.20876261,28.22418806,73.27132431,34.75210482,18.9448566,37.9341481,44.38335176,60.04550594,31.6512876,53.47541498,24.93061928,32.96712526,36.38921563,31.44306071,38.83904481,62.7967141,10.16338529,2.943388658,3.610588606,4.509485987,6.744522029,2.16194066,2.401095326,3.528023507,9.158915539,4.344013102,2.368107075,4.741768513,5.54791897,7.505688242,3.95641095,6.684426872,3.11632741,4.120890658,4.548651954,3.930382589,4.854880601,7.849589263,1.270423161
DVIT_798,-0.0644,0.0054,0.014,-0.0525,vinifera,France,west,Loin De Loeil,wine,DVIT 798,8,39.60647713,-251.7008731,-126.7412163,689.9047801,-244.0692553,36.68704088,233.3410959,123.4402186,-562.7541575,212.8511948,446.8954773,354.8518628,-340.953798,-304.5809926,417.263688,-193.6142291,-466.4184286,-406.2386358,603.8301149,-261.6003665,36.18537416,-38.98297608,17.77218517,38.9472771,86.40006115,29.86349937,45.95407136,37.66855276,41.74830076,35.02749063,53.44337839,27.52717538,39.76600945,36.4032533,57.40239328,31.25304284,58.0432555,35.30005104,41.68714012,56.96273873,42.11316596,38.22437664,7.258562159,81.21507511,2.221523146,4.868409637,10.80000764,3.732937422,5.74425892,4.708569095,5.218537595,4.378436328,6.680422299,3.440896923,4.970751181,4.550406662,7.17529916,3.906630355,7.255406937,4.41250638,5.210892515,7.120342341,5.264145745,4.77804708,0.90732027,10.15188439
DVIT_974,-0.0814,-0.0423,0.0309,-0.0094,vinifera,France,west,Teinturier Male,wine,DVIT 974,8,17.72544798,-161.8038458,-122.5832609,710.9752543,-240.0459425,66.61763908,178.0395862,114.7184106,-631.5196228,156.3727146,562.2979605,350.8716854,-287.5229099,-282.1203273,348.489223,-182.1608011,-379.5751375,-444.9340988,554.694656,-328.5366295,119.2615426,161.9363632,10.3744399,41.18710199,65.66456543,35.46466504,54.60377141,45.21491413,37.20373418,50.52014271,30.95682878,33.35165746,59.27424759,48.49969836,25.9337283,16.75177887,32.74252688,14.73403568,33.0292627,52.75469118,42.19439431,38.32181454,7.533455121,29.00733049,1.296804987,5.148387748,8.208070679,4.43308313,6.825471426,5.651864266,4.650466772,6.315017839,3.869603598,4.168957183,7.409280949,6.062462295,3.241716038,2.093972358,4.092815861,1.84175446,4.128657837,6.594336398,5.274299288,4.790226818,0.94168189,3.625916311
DVIT_936,-0.0497,0.0023,0.0026,-0.0527,vinifera,France,west,Rousseau,wine,DVIT 936,5,24.4330434,-185.4220082,-49.220643,689.3695782,-218.3584416,51.708082,177.9535172,124.1900598,-633.9349892,188.9320164,504.9971694,389.3143508,-321.053418,-317.3293184,389.2504468,-187.0924268,-421.7370946,-464.3745852,547.6704078,-289.2957508,92.7325302,77.19388622,16.69339936,27.86533146,73.05278897,29.12951274,39.92121215,27.90165512,33.1614506,45.23739929,42.28081158,30.87258054,42.89610891,43.64272223,52.93873001,15.94574802,37.66906499,29.04267691,15.62061044,48.74452426,37.11467023,55.74881863,35.33188701,47.73275502,2.086674921,3.483166432,9.131598622,3.641189093,4.990151519,3.48770689,4.145181325,5.654674911,5.285101448,3.859072567,5.362013614,5.455340278,6.617341251,1.993218502,4.708633124,3.630334613,1.952576306,6.093065532,4.639333779,6.968602329,4.416485876,5.966594378
DVIT_2318,-0.0855,-0.0138,0.0527,-0.0298,vinifera,France,west,Fer Servadou,wine,DVIT 2318,8,35.35975388,-211.9082378,-91.04738388,667.697691,-179.4815739,66.36869713,161.5239886,143.9320459,-622.8410014,190.8188199,521.7542065,331.7180681,-291.6120191,-312.6735495,359.4857751,-180.5818215,-454.5683636,-444.8689189,561.4266176,-250.5027944,105.7825954,46.72335857,26.77382452,18.06542146,37.22463502,50.70384638,163.1507241,43.950886,172.0569404,67.15046491,36.9177747,39.64107069,31.72477274,33.81902676,69.47672816,42.31582362,65.46229882,21.9507517,24.52559477,43.90399527,39.52239642,33.75259915,77.24780571,7.027900051,3.346728065,2.258177682,4.653079378,6.337980797,20.39384051,5.49386075,21.50711755,8.393808114,4.614721838,4.955133837,3.965596592,4.227378345,8.68459102,5.289477953,8.182787352,2.743843962,3.065699346,5.487999409,4.940299553,4.219074894,9.655975714,0.878487506
DVIT_973,-0.0769,-0.0309,0.0159,-0.0201,vinifera,France,west,Tannat,wine,DVIT 973,8,28.59121638,-198.8010849,-105.00408,641.4557039,-320.3567001,122.2760675,266.9841186,197.377172,-606.8723613,106.3055984,551.0529375,303.0546343,-361.9443553,-315.6701903,448.2371666,-195.5682694,-429.5161346,-409.1793538,528.8281921,-251.2502778,-103.3673272,104.4827029,17.36494807,23.25875267,59.66422606,36.95112092,38.3160158,30.36178711,25.94360696,26.65792519,46.16069492,30.47830702,24.81112223,27.62385065,30.14626265,36.15471189,33.2920481,21.10148271,27.28627756,34.0675865,16.53635106,45.61402651,34.60173785,15.05058303,2.170618509,2.907344083,7.458028257,4.618890114,4.789501975,3.795223389,3.24295087,3.332240648,5.770086865,3.809788377,3.101390279,3.452981332,3.768282832,4.519338987,4.161506013,2.637685339,3.410784695,4.258448312,2.067043882,5.701753314,4.325217231,1.881322879
DVIT_617,0.0488,-0.0048,0.068,0.0114,vinifera,Germany,west,Otscha Bala,wine,DVIT 617,8,23.11959313,-135.8841548,-89.39542513,682.3967526,-241.2266988,100.1989456,221.2969418,195.0552719,-643.2276378,144.3954874,540.5113378,315.0303273,-298.7814336,-310.9562841,371.7413695,-190.5535115,-375.3419923,-480.3625486,491.3039468,-319.3202781,24.04794446,213.7014163,12.90109627,60.76551617,44.68676879,61.67901854,62.67829169,49.50792781,54.63624461,47.71883015,59.21045461,57.76234851,58.69192939,30.4954537,66.77528585,47.64519216,61.59704053,17.0682674,62.2826667,47.53440113,41.2641583,52.96092435,105.6638239,77.24172299,1.612637034,7.595689521,5.585846099,7.709877318,7.834786461,6.188490976,6.829530577,5.964853769,7.401306826,7.220293564,7.336491174,3.811931712,8.346910731,5.955649021,7.699630066,2.133533425,7.785333337,5.941800142,5.158019787,6.620115544,13.20797799,9.655215374
DVIT_691,-0.067,3.00E-04,0.0325,-0.0696,vinifera,France,west,Chenin Blanc,wine,DVIT 691,8,47.86277788,-264.5155431,-49.64942438,564.648256,-230.1783684,49.45449725,205.509225,133.5357521,-537.6888935,224.3958208,422.4300273,356.1975903,-379.0786919,-323.8696085,448.5221704,-163.8380641,-397.4144191,-381.6189676,469.6855941,-194.3897303,-42.80820302,-63.53857365,27.83952832,48.20204831,48.92910056,104.8219827,52.86982916,59.23300087,37.23973056,51.91320891,90.49123466,54.27716169,82.39678932,69.79918497,67.1268784,74.40058738,81.22372964,25.22368318,294.1170575,106.2511529,301.5641706,25.64888507,63.61323353,70.0984695,3.47994104,6.025256038,6.11613757,13.10274783,6.608728645,7.404125108,4.65496632,6.489151113,11.31140433,6.784645211,10.29959867,8.724898122,8.3908598,9.300073422,10.1529662,3.152960398,36.76463219,13.28139411,37.69552132,3.206110634,7.951654191,8.762308687
DVIT_663,-0.0272,-0.0573,-0.0163,0.0331,vinifera,Austria,west,Blue Trollinger,wine,DVIT 663,8,31.10717875,-161.0293538,-152.61007,619.2537075,-343.5932138,133.3853025,281.4518488,200.3851388,-602.8432538,150.4947425,563.4965388,283.0232013,-347.8646213,-331.1299938,441.0761588,-214.0667463,-381.36692,-413.4633225,511.146355,-266.8526738,-120.5703701,156.1653793,14.44258681,32.76972319,44.92354175,54.05360928,30.00946585,36.72109742,38.22247112,33.01815332,29.63496754,26.06723839,27.98390406,43.78002801,41.29441283,28.64192517,42.6221977,35.39871395,50.62395628,33.27275778,61.24613328,39.64757248,55.06134177,15.70681212,1.805323351,4.096215399,5.615442718,6.75670116,3.751183231,4.590137177,4.77780889,4.127269165,3.704370942,3.258404799,3.497988007,5.472503501,5.161801604,3.580240646,5.327774713,4.424839244,6.327994535,4.159094723,7.65576666,4.95594656,6.882667721,1.963351515
DVIT_954,-0.0638,-0.0325,0.033,-0.0538,vinifera,France,west,Semillon,wine,DVIT 954,8,37.725349,-229.2531895,-114.5640153,616.6181291,-268.7053666,75.31870163,241.173163,184.9881506,-570.3931151,164.4326265,494.7505428,351.6677701,-370.4341299,-299.4177861,441.7695825,-190.9788823,-483.6393271,-408.9086223,592.3173179,-264.4669005,-52.19836646,-15.05350348,22.6652176,40.36562839,49.61355371,72.83503571,33.57665653,41.45859915,28.03859812,76.85520229,53.9531374,43.33200511,44.73033818,23.36318269,39.38201469,34.14599644,53.40167358,20.89853213,22.39647935,62.81469856,48.01875062,34.70951096,4.344278452,16.51768029,2.8331522,5.045703549,6.201694214,9.104379463,4.197082066,5.182324894,3.504824765,9.606900286,6.744142175,5.416500639,5.591292273,2.920397836,4.922751836,4.268249555,6.675209198,2.612316516,2.799559919,7.85183732,6.002343827,4.338688869,0.543034806,2.064710036
DVIT_1053,-0.0821,-0.0262,0.0386,-0.0289,vinifera,France,west,Syrah,wine,DVIT 1053,8,36.06884,-207.0921225,-132.90728,662.6966613,-288.5814925,88.23159,235.0126738,153.111395,-585.305175,171.5369263,522.6982338,356.2795,-332.53233,-309.1071838,426.0912075,-208.9557,-432.270505,-420.6857763,551.7258288,-286.0152763,-14.72494397,69.14896094,25.30203372,29.72674199,43.58108712,40.06122563,67.68490783,45.6934066,40.43269553,61.48003677,36.89136995,41.73365902,50.18771147,24.97590074,35.04025409,34.56735108,53.58732929,27.04338342,46.62958009,37.66693901,39.61176427,36.52697646,0.351793006,34.63085677,3.162754215,3.715842748,5.44763589,5.007653204,8.460613479,5.711675825,5.054086942,7.685004597,4.611421243,5.216707378,6.273463934,3.121987592,4.380031761,4.320918885,6.698416161,3.380422927,5.828697511,4.708367376,4.951470533,4.565872057,0.043974126,4.328857096
DVIT_776,-0.0708,0.0313,0.0048,0.0784,vinifera,Germany,west,Kleinberger,wine,DVIT 776,8,38.83879875,-198.5957688,-129.0642275,597.7888363,-349.9227713,163.0331213,289.9085525,219.1422525,-574.9520163,142.5903125,502.2190113,309.6697175,-341.523415,-327.691545,453.7204188,-223.7931038,-427.7586713,-410.286085,538.5343188,-271.8577275,-161.8848724,91.75355585,33.37843612,45.11020954,22.4095543,53.62173629,38.54067719,21.77866306,29.47513284,58.09870091,36.19430244,41.20235356,18.2738875,45.41645779,45.30966829,34.35045101,53.91969383,43.76528243,63.74243077,31.50177102,49.58895238,51.95887683,27.63884496,48.65341783,4.172304515,5.638776193,2.801194288,6.702717036,4.817584649,2.722332882,3.684391605,7.262337614,4.524287805,5.150294195,2.284235937,5.677057223,5.663708536,4.293806376,6.739961728,5.470660304,7.967803847,3.937721378,6.198619047,6.494859604,3.45485562,6.081677228
DVIT_894,-0.0463,0.0067,0.0037,0.0422,vinifera,France,west,Petite Bouschet,wine,DVIT 894,8,30.40573113,-239.2696915,-114.2960023,661.7838003,-244.7725686,55.74366575,207.0864216,140.4012758,-589.4834605,176.8294536,519.3802599,354.5261919,-341.6367489,-292.8387606,425.992552,-181.0275665,-483.4795409,-421.6967773,590.8033505,-254.4515903,30.77802372,-9.529209585,16.40653601,25.81131973,59.46371061,37.48352916,53.30303753,39.20814358,27.09195813,40.35313746,20.23287329,22.55267328,38.71895225,26.73891729,35.96228403,30.6153057,49.31470982,17.36270241,27.70396234,27.82719331,35.90324009,30.38786736,1.289230275,32.80813067,2.050817002,3.226414967,7.432963826,4.685441144,6.662879692,4.901017947,3.386494767,5.044142183,2.529109162,2.81908416,4.839869031,3.342364661,4.495285504,3.826913213,6.164338728,2.170337802,3.462995292,3.478399164,4.487905011,3.79848342,0.161153784,4.101016333
DVIT_659,-0.0485,0.023,-0.0299,0.067,vinifera,France,west,Blanc Rame,wine,DVIT 659,8,19.77637538,-192.1330971,-88.50946388,650.0600458,-252.149654,64.634734,205.7668629,124.8538638,-592.9534983,224.486345,498.1744984,360.1243644,-356.894422,-342.5817848,456.8100623,-189.9638118,-443.7133055,-450.5338368,553.6925449,-248.9468199,9.73572647,15.91675157,25.18547866,24.51917888,54.70673982,58.7943795,11.70406333,21.31958644,29.09001657,51.42122774,39.07984475,21.68865538,40.30856089,32.98760765,40.39572894,22.26585607,57.09407362,38.1353319,42.14673082,35.8891742,43.84156095,51.2550067,20.96891524,7.358506732,3.148184832,3.06489736,6.838342477,7.349297437,1.463007917,2.664948305,3.636252071,6.427653467,4.884980594,2.711081923,5.038570111,4.123450956,5.049466117,2.783232008,7.136759203,4.766916488,5.268341352,4.486146775,5.480195119,6.406875837,2.621114405,0.919813342
DVIT_659,0.0138,0.0507,-0.0141,-1.00E-04,vinifera,France,west,Blanc Rame,wine,DVIT 659,8,19.77637538,-192.1330971,-88.50946388,650.0600458,-252.149654,64.634734,205.7668629,124.8538638,-592.9534983,224.486345,498.1744984,360.1243644,-356.894422,-342.5817848,456.8100623,-189.9638118,-443.7133055,-450.5338368,553.6925449,-248.9468199,9.73572647,15.91675157,25.18547866,24.51917888,54.70673982,58.7943795,11.70406333,21.31958644,29.09001657,51.42122774,39.07984475,21.68865538,40.30856089,32.98760765,40.39572894,22.26585607,57.09407362,38.1353319,42.14673082,35.8891742,43.84156095,51.2550067,20.96891524,7.358506732,3.148184832,3.06489736,6.838342477,7.349297437,1.463007917,2.664948305,3.636252071,6.427653467,4.884980594,2.711081923,5.038570111,4.123450956,5.049466117,2.783232008,7.136759203,4.766916488,5.268341352,4.486146775,5.480195119,6.406875837,2.621114405,0.919813342
DVIT_1065,-0.0584,-0.0105,0.0245,-0.0318,vinifera,France,west,Pinot Blanc,wine,DVIT 1065,8,19.40976975,-183.688301,-96.35883375,612.6836239,-294.6071586,103.2702949,250.2974411,202.3262969,-601.1817906,158.5920593,546.1032554,344.8147586,-346.3569706,-339.8679395,409.1477913,-197.6216838,-417.6952893,-427.9068894,531.2417863,-272.6022178,-65.14687314,103.5005401,19.14730669,32.64278435,68.09418193,70.04572528,65.46124585,37.9220684,57.84109812,65.23135358,43.9345004,41.08043596,60.73446278,43.45720395,48.1797015,62.32236641,60.01160649,38.98725488,64.76555776,50.65840134,43.92346326,41.89565592,8.856017661,43.09262151,2.393413336,4.080348044,8.511772741,8.75571566,8.182655731,4.74025855,7.230137265,8.153919198,5.491812551,5.135054495,7.591807848,5.432150493,6.022462688,7.790295801,7.501450811,4.87340686,8.09569472,6.332300168,5.490432908,5.23695699,1.107002208,5.386577689
DVIT_986,-0.0175,0.0238,-1.00E-04,-0.077,vinifera,Portugal,west,Tinta Muida,wine,DVIT 986,4,32.8435775,-239.5480725,-121.2863875,682.0349875,-246.75507,70.2655075,220.88578,164.355025,-570.6487175,158.79537,512.36385,333.0082125,-385.4539475,-318.7727775,457.41121,-197.123225,-445.92554,-408.21211,546.565235,-244.802915,-27.14027138,16.67136481,18.0208389,32.70465512,93.42205853,24.47814774,53.56685817,29.94003033,55.98441784,64.93496602,30.14178016,34.77695075,63.82834226,44.77397424,20.39701547,36.46984083,24.33380437,34.30884438,23.50596746,43.2340111,12.84363774,67.07115447,0,0,2.252604862,4.08808189,11.67775732,3.059768468,6.695857272,3.742503792,6.99805223,8.116870752,3.76772252,4.347118844,7.978542783,5.596746781,2.549626933,4.558730104,3.041725546,4.288605547,2.938245932,5.404251387,1.605454717,8.383894309,0,0
